kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
8,3,2,6764,13590,7157,2,7,928,1,4,0.1215,0.2441,0.4977,11,MasterYi
0,0,0,0,2626,1796,0,1,229,1,90,0.0000,0.1911,0.0000,223,TahmKench
2,2,5,6042,12939,7219,13,20,963,1,9,0.1046,0.2239,0.4670,121,Khazix
12,0,8,22925,15825,9193,37,28,1283,1,2,0.2978,0.2056,1.4487,104,Graves
4,8,21,36722,44930,19355,45,23,2264,1,24,0.2703,0.3308,0.8173,33,Rammus
11,7,8,21500,38123,26573,17,23,1556,1,12,0.2303,0.4083,0.5640,233,Briar
7,1,8,23357,41693,40314,35,17,1654,1,74,0.2354,0.4201,0.5602,36,DrMundo
5,2,8,11821,26245,14470,30,14,1606,1,1,0.1227,0.2724,0.4504,64,LeeSin
12,7,6,36650,45609,20284,60,34,2901,1,9,0.2106,0.2620,0.8036,121,Khazix
0,0,0,0,468,235,0,0,113,1,32,0.0000,0.0690,0.0000,20,Nunu
1,3,4,2799,23593,12788,7,19,1639,1,5,0.0285,0.2399,0.1186,56,Nocturne
8,3,5,9038,14787,8439,26,16,965,1,35,0.1561,0.2554,0.6112,9,Fiddlesticks
3,1,5,6405,11957,7418,8,14,1147,1,21,0.0931,0.1737,0.5357,78,Poppy
5,1,12,13275,17149,9215,14,13,1141,1,13,0.1939,0.2505,0.7741,59,JarvanIV
6,2,3,11818,20213,10851,40,20,1699,1,59,0.1159,0.1983,0.5847,950,Naafiri
9,6,18,45247,37778,11332,57,37,2180,1,16,0.3459,0.2888,1.1977,63,Brand
4,3,13,5563,15356,8816,7,18,932,1,1,0.0995,0.2746,0.3623,64,LeeSin
6,2,4,6755,14651,6780,17,9,846,1,8,0.1331,0.2886,0.4611,245,Ekko
6,3,10,12960,24010,10391,26,27,1516,1,34,0.1425,0.2640,0.5398,113,Sejuani
1,3,13,10345,21126,11702,29,28,1566,1,24,0.1101,0.2248,0.4897,33,Rammus
7,2,14,15979,25539,14291,28,27,1338,1,45,0.1990,0.3181,0.6257,102,Shyvana
7,14,10,29512,48639,21543,65,44,2497,1,33,0.1970,0.3246,0.6068,203,Kindred
6,2,5,15673,25979,14461,31,18,1661,1,27,0.1573,0.2607,0.6033,24,Jax
5,3,18,18105,31606,15394,15,33,1990,1,24,0.1516,0.2647,0.5728,33,Rammus
7,11,11,22382,49436,24522,20,18,2086,1,20,0.1788,0.3950,0.4527,5,XinZhao
2,3,8,9993,29771,22364,23,18,1438,1,23,0.1158,0.3451,0.3357,19,Warwick
8,11,19,31482,53262,21805,27,23,2318,1,5,0.2264,0.3830,0.5911,56,Nocturne
5,0,2,6679,24186,20124,25,20,1399,1,20,0.0796,0.2881,0.2762,5,XinZhao
9,3,13,14898,28091,14892,29,42,1889,1,5,0.1314,0.2478,0.5303,56,Nocturne
6,4,7,9681,22918,9676,4,12,1441,1,43,0.1120,0.2651,0.4224,62,MonkeyKing
11,3,10,30747,43694,26514,32,21,2084,1,1,0.2459,0.3494,0.7037,64,LeeSin
8,2,2,7223,23510,16876,20,13,1185,1,23,0.1016,0.3307,0.3072,19,Warwick
5,3,8,7223,22596,10396,43,41,1766,1,43,0.0682,0.2133,0.3197,62,MonkeyKing
3,3,8,5520,19187,13021,6,21,1100,1,20,0.0836,0.2907,0.2877,5,XinZhao
8,2,1,8555,14956,9396,16,8,1071,1,4,0.1331,0.2327,0.5720,11,MasterYi
6,4,3,7304,15732,10286,10,3,915,1,23,0.1330,0.2866,0.4643,19,Warwick
9,2,2,15460,24389,16340,22,22,1190,1,1,0.2165,0.3416,0.6339,64,LeeSin
5,4,6,14634,27963,12825,15,19,1700,1,43,0.1435,0.2741,0.5233,62,MonkeyKing
6,1,3,11585,21549,11220,25,25,1386,1,8,0.1393,0.2591,0.5376,245,Ekko
4,12,14,26063,55347,18957,24,57,2557,1,14,0.1699,0.3608,0.4709,517,Sylas
6,5,12,18376,37193,15735,44,50,2201,1,11,0.1391,0.2816,0.4941,254,Vi
3,2,4,2912,11328,6541,1,10,817,1,34,0.0594,0.2311,0.2571,113,Sejuani
4,5,17,13770,57144,69101,22,16,2115,1,18,0.1085,0.4503,0.2410,154,Zac
9,1,5,14541,21978,13458,23,19,1375,1,14,0.1763,0.2664,0.6616,517,Sylas
6,3,9,7560,21894,11219,20,17,1300,1,5,0.0969,0.2807,0.3453,56,Nocturne
6,0,5,6099,10310,6803,13,17,912,1,11,0.1115,0.1884,0.5916,254,Vi
6,9,11,14048,40939,16704,38,18,2071,1,46,0.1131,0.3295,0.3431,48,Trundle
2,3,8,14407,19822,13122,26,43,1404,1,35,0.1710,0.2353,0.7268,9,Fiddlesticks
9,4,12,31003,39082,22967,35,38,2281,1,29,0.2265,0.2856,0.7933,79,Gragas
7,7,18,28184,41499,20635,14,42,2224,1,6,0.2112,0.3110,0.6791,76,Nidalee
17,8,8,30795,42975,18938,40,56,2592,1,7,0.1980,0.2763,0.7166,35,Shaco
12,4,10,25905,22244,10191,20,23,1541,1,25,0.2802,0.2406,1.1646,30,Karthus
10,6,9,33518,22285,8939,22,29,1586,1,25,0.3522,0.2342,1.5041,30,Karthus
5,3,6,13643,18196,7972,22,21,1430,1,49,0.1590,0.2121,0.7498,238,Zed
3,3,5,6173,22201,12359,5,21,1259,1,37,0.0817,0.2939,0.2781,120,Hecarim
4,2,2,6029,11150,556,66,9,1148,1,89,0.0875,0.1619,0.5407,897,KSante
7,4,23,20824,37397,17978,17,39,2322,1,24,0.1495,0.2684,0.5568,33,Rammus
1,4,6,6809,29726,17973,16,27,1599,1,46,0.0710,0.3098,0.2291,48,Trundle
13,13,12,47889,47544,10540,56,33,2672,1,63,0.2987,0.2966,1.0073,246,Qiyana
7,1,8,19235,19545,10392,32,17,1396,1,15,0.2296,0.2333,0.9841,28,Evelynn
7,4,10,15162,13721,2024,54,62,1583,1,75,0.1596,0.1445,1.1050,7,Leblanc
18,4,10,42241,38209,19740,64,26,1720,1,31,0.4093,0.3702,1.1055,421,RekSai
23,2,7,35169,32663,21648,21,23,1810,1,6,0.3238,0.3008,1.0767,76,Nidalee
14,1,7,26701,29086,13326,50,21,1569,1,45,0.2836,0.3090,0.9180,102,Shyvana
6,3,4,8501,9645,4410,47,15,1055,1,2,0.1343,0.1524,0.8814,104,Graves
16,1,4,22393,20280,11274,26,39,1686,1,9,0.2214,0.2005,1.1042,121,Khazix
6,8,12,59557,37679,4925,246,24,2446,1,95,0.4058,0.2567,1.5806,34,Anivia
5,7,14,15730,32033,14488,50,36,2138,1,2,0.1226,0.2497,0.4911,104,Graves
9,11,21,45831,51995,19345,32,25,2439,1,28,0.3132,0.3553,0.8815,60,Elise
1,3,12,16063,56680,79000,38,31,2652,1,18,0.1009,0.3562,0.2834,154,Zac
7,5,19,14789,32043,13342,9,24,1736,1,13,0.1420,0.3076,0.4615,59,JarvanIV
2,2,1,2179,7547,4506,1,7,633,1,23,0.0574,0.1987,0.2887,19,Warwick
9,3,12,17027,30253,16983,17,23,1437,1,3,0.1975,0.3509,0.5628,234,Viego
3,11,10,20354,54495,28895,82,32,2390,1,20,0.1419,0.3800,0.3735,5,XinZhao
8,4,11,9954,28810,16325,19,40,1881,1,1,0.0882,0.2553,0.3455,64,LeeSin
8,4,2,8469,23379,12570,42,23,1499,1,4,0.0942,0.2599,0.3622,11,MasterYi
2,4,3,4110,19429,9957,19,19,1367,1,3,0.0501,0.2369,0.2115,234,Viego
5,7,11,13607,18069,2792,55,61,1718,1,50,0.1320,0.1753,0.7531,29,Twitch
9,4,13,25251,40936,25126,40,26,1586,1,10,0.2654,0.4302,0.6168,141,Kayn
9,3,7,14513,20205,9183,12,15,1223,1,8,0.1978,0.2753,0.7183,245,Ekko
9,3,13,22269,27576,13931,34,33,1789,1,8,0.2075,0.2569,0.8076,245,Ekko
7,4,13,19465,36947,39580,30,27,1597,1,18,0.2031,0.3856,0.5268,154,Zac
3,4,15,13900,37041,20625,8,20,1976,1,24,0.1172,0.3124,0.3753,33,Rammus
6,2,2,5112,10669,4536,4,15,790,1,8,0.1078,0.2251,0.4791,245,Ekko
3,0,3,2565,7342,4611,2,10,722,1,66,0.0592,0.1695,0.3494,86,Garen
14,7,12,25614,44881,24988,31,25,1924,1,20,0.2219,0.3888,0.5707,5,XinZhao
6,1,9,9203,14291,10231,7,17,956,1,1,0.1604,0.2491,0.6440,64,LeeSin
3,4,12,13666,31732,12915,25,38,1808,1,34,0.1260,0.2925,0.4307,113,Sejuani
8,9,13,32242,63519,64582,35,31,2196,1,18,0.2447,0.4821,0.5076,154,Zac
13,3,10,24347,31888,14646,23,44,1747,1,8,0.2323,0.3042,0.7635,245,Ekko
11,4,10,17528,32423,17549,31,20,1505,1,1,0.1941,0.3591,0.5406,64,LeeSin
4,5,18,18892,43616,23793,27,12,1673,1,10,0.1882,0.4345,0.4331,141,Kayn
0,1,1,1123,4266,2199,1,1,351,1,14,0.0533,0.2026,0.2632,517,Sylas
13,10,28,53153,86105,26639,79,66,3081,1,34,0.2875,0.4658,0.6173,113,Sejuani
7,9,21,32263,46824,18720,56,52,2489,1,2,0.2160,0.3135,0.6890,104,Graves
5,10,10,21156,44442,19050,31,37,1770,1,1,0.1992,0.4185,0.4760,64,LeeSin
9,5,5,9330,14658,5402,6,15,813,1,8,0.1913,0.3005,0.6365,245,Ekko
16,1,4,28780,34669,21858,19,17,1672,1,10,0.2869,0.3456,0.8301,141,Kayn
7,0,16,23598,44897,35665,30,31,1838,1,22,0.2140,0.4071,0.5256,876,Lillia
7,4,11,14722,21118,11603,12,11,1479,1,1,0.1659,0.2380,0.6971,64,LeeSin
5,5,14,15413,31558,14803,15,33,1731,1,8,0.1484,0.3039,0.4884,245,Ekko
3,0,7,3689,19279,20863,4,19,945,1,18,0.0651,0.3400,0.1913,154,Zac
6,6,14,23070,48689,24245,27,45,2046,1,8,0.1879,0.3966,0.4738,245,Ekko
9,8,11,30160,45666,16343,28,37,2096,1,8,0.2398,0.3631,0.6604,245,Ekko
9,0,8,18820,19518,12092,25,25,1774,1,30,0.1768,0.1834,0.9642,131,Diana
5,5,9,11887,19072,9341,7,15,1067,1,25,0.1857,0.2979,0.6233,30,Karthus
9,2,10,19573,26010,18867,21,22,1626,1,6,0.2006,0.2666,0.7525,76,Nidalee
5,3,1,7448,21993,13733,11,18,1382,1,5,0.0898,0.2652,0.3387,56,Nocturne
13,5,11,38393,20241,6540,23,23,1764,1,17,0.3627,0.1912,1.8968,163,Taliyah
6,5,7,16397,30631,14954,8,34,1644,1,27,0.1662,0.3105,0.5353,24,Jax
1,3,9,6028,16985,8273,3,17,1043,1,11,0.0963,0.2714,0.3549,254,Vi
7,4,10,17562,34562,17138,18,41,1705,1,8,0.1717,0.3378,0.5081,245,Ekko
4,1,8,9002,17314,10137,19,28,1176,1,8,0.1276,0.2454,0.5199,245,Ekko
7,2,8,10898,23709,12878,17,30,1383,1,8,0.1313,0.2857,0.4597,245,Ekko
1,3,13,6695,41984,53406,16,38,2131,1,18,0.0524,0.3284,0.1595,154,Zac
2,2,11,8659,31703,33953,23,28,1494,1,18,0.0966,0.3537,0.2731,154,Zac
7,5,15,23153,41909,22188,40,41,1860,1,3,0.2075,0.3755,0.5525,234,Viego
4,5,14,21549,34321,13918,14,49,2164,1,11,0.1660,0.2643,0.6279,254,Vi
7,3,21,19352,37131,42632,37,31,1761,1,18,0.1832,0.3514,0.5212,154,Zac
6,4,8,11588,32020,17414,6,32,1652,1,1,0.1169,0.3230,0.3619,64,LeeSin
3,1,4,6970,14436,8207,11,19,987,1,8,0.1177,0.2438,0.4828,245,Ekko
10,3,4,14368,26485,27246,20,19,1241,1,12,0.1930,0.3557,0.5425,233,Briar
7,3,3,9343,18009,10526,2,19,945,1,1,0.1648,0.3176,0.5188,64,LeeSin
4,2,9,8377,21337,11958,23,17,1241,1,34,0.1125,0.2866,0.3926,113,Sejuani
18,6,10,37901,43979,24234,32,31,1855,1,1,0.3405,0.3951,0.8618,64,LeeSin
10,2,5,16804,35119,28020,18,39,1732,1,6,0.1617,0.3379,0.4785,76,Nidalee
5,2,7,7976,18529,11076,3,22,1090,1,1,0.1220,0.2833,0.4305,64,LeeSin
3,3,8,12536,20308,9146,27,30,1441,1,8,0.1450,0.2349,0.6173,245,Ekko
5,2,12,11890,27226,12930,24,33,1865,1,34,0.1063,0.2433,0.4367,113,Sejuani
3,9,15,18882,47196,39287,29,36,2251,1,12,0.1398,0.3494,0.4001,233,Briar
7,3,10,11928,15278,7623,16,31,1207,1,21,0.1647,0.2110,0.7807,78,Poppy
12,8,9,37734,53720,23718,52,51,2436,1,8,0.2582,0.3675,0.7024,245,Ekko
11,1,10,23789,26249,14183,39,31,1516,1,8,0.2615,0.2886,0.9063,245,Ekko
19,6,14,73139,67825,31805,64,63,3318,1,8,0.3674,0.3407,1.0783,245,Ekko
9,4,18,30050,32083,14567,12,21,1614,1,8,0.3103,0.3313,0.9366,245,Ekko
7,3,5,16042,33658,17961,51,28,2065,1,11,0.1295,0.2717,0.4766,254,Vi
3,3,6,6587,19443,12713,3,8,1158,1,2,0.0948,0.2798,0.3388,104,Graves
4,4,5,6311,24270,11967,4,12,1268,1,1,0.0830,0.3190,0.2600,64,LeeSin
13,4,11,25167,27179,14451,42,4,1408,1,19,0.2979,0.3217,0.9260,200,Belveth
11,6,13,26107,48198,28148,21,30,2009,1,5,0.2166,0.3999,0.5417,56,Nocturne
4,6,5,6233,31876,15402,10,27,1534,1,1,0.0677,0.3463,0.1955,64,LeeSin
8,3,11,12000,31190,17900,37,34,1773,1,1,0.1128,0.2932,0.3847,64,LeeSin
10,4,6,18118,30138,15484,33,19,1482,1,5,0.2038,0.3389,0.6012,56,Nocturne
3,7,12,10538,26289,9874,27,12,1184,1,26,0.1483,0.3701,0.4009,106,Volibear
5,2,4,5811,11357,6267,14,6,789,1,57,0.1228,0.2399,0.5117,122,Darius
5,9,3,13141,34566,9429,39,11,1605,1,66,0.1365,0.3589,0.3802,86,Garen
13,6,8,22196,44842,29197,30,29,2042,1,6,0.1812,0.3660,0.4950,76,Nidalee
2,2,3,2397,9228,4207,2,11,664,1,17,0.0602,0.2316,0.2598,163,Taliyah
8,3,4,9848,18641,11490,11,11,1045,1,5,0.1571,0.2973,0.5283,56,Nocturne
6,3,16,16383,41662,53562,24,19,1744,1,18,0.1566,0.3981,0.3932,154,Zac
10,0,7,15562,15677,10909,9,15,1244,1,1,0.2085,0.2100,0.9927,64,LeeSin
6,0,1,6638,18312,12166,19,15,914,1,3,0.1210,0.3339,0.3625,234,Viego
11,9,11,27973,45760,39072,14,40,1901,1,12,0.2452,0.4012,0.6113,233,Briar
0,0,0,0,841,661,0,1,121,1,18,0.0000,0.1158,0.0000,154,Zac
4,5,13,12638,18425,4906,15,8,1310,1,6,0.1608,0.2344,0.6859,76,Nidalee
6,0,2,5854,6476,3126,80,5,731,1,2,0.1335,0.1477,0.9040,104,Graves
7,2,10,11935,21033,14878,12,10,1229,1,6,0.1619,0.2852,0.5674,76,Nidalee
0,0,0,0,144,28,0,0,131,1,23,0.0000,0.0183,0.0000,19,Warwick
0,2,3,1110,5833,3027,0,5,438,1,34,0.0422,0.2220,0.1903,113,Sejuani
4,4,10,11021,18887,9990,13,15,1075,1,3,0.1709,0.2928,0.5835,234,Viego
5,4,9,7515,9765,1509,17,6,814,1,105,0.1539,0.1999,0.7696,127,Lissandra
10,7,6,23118,38104,15941,109,19,1835,1,91,0.2100,0.3461,0.6067,901,Smolder
16,2,10,34528,16325,8085,25,31,1299,1,117,0.4430,0.2095,2.1150,235,Senna
11,5,8,26036,31301,30203,22,15,1780,1,12,0.2438,0.2931,0.8318,233,Briar
18,3,8,22660,25292,14115,16,13,1306,1,1,0.2892,0.3228,0.8959,64,LeeSin
4,1,6,5228,14129,8912,4,12,998,1,29,0.0873,0.2360,0.3700,79,Gragas
2,0,4,3422,5289,3382,10,5,624,1,4,0.0914,0.1413,0.6470,11,MasterYi
6,6,6,10559,32427,18506,5,17,1662,1,41,0.1059,0.3252,0.3256,107,Rengar
4,5,5,8185,24841,13305,21,17,1266,1,23,0.1078,0.3270,0.3295,19,Warwick
10,3,7,23066,24681,13417,18,26,1604,1,15,0.2397,0.2565,0.9346,28,Evelynn
6,7,2,11687,27090,13038,10,18,1603,1,4,0.1215,0.2817,0.4314,11,MasterYi
21,11,4,45800,49340,36210,57,24,2015,1,12,0.3788,0.4081,0.9283,233,Briar
6,2,2,11495,26498,18004,16,10,1164,1,67,0.1646,0.3794,0.4338,266,Aatrox
0,0,0,0,359,189,0,0,107,1,49,0.0000,0.0559,0.0000,238,Zed
7,6,3,9307,19589,7876,14,12,1218,1,61,0.1274,0.2680,0.4751,777,Yone
8,0,19,23838,33011,54056,25,33,1651,1,18,0.2406,0.3332,0.7221,154,Zac
11,1,15,39044,36923,27101,44,38,2317,1,56,0.2809,0.2656,1.0574,25,Morgana
9,3,11,19230,30385,20382,20,48,1584,1,35,0.2023,0.3197,0.6329,9,Fiddlesticks
9,1,5,9027,19589,13696,15,16,1298,1,27,0.1159,0.2515,0.4608,24,Jax
6,4,8,21093,45439,24221,15,29,2152,1,9,0.1634,0.3519,0.4642,121,Khazix
11,2,9,19811,33492,21806,24,27,1800,1,1,0.1834,0.3101,0.5915,64,LeeSin
13,2,5,20850,24179,16454,8,16,1169,1,3,0.2973,0.3447,0.8623,234,Viego
12,4,18,40636,50644,27614,29,48,2095,1,1,0.3233,0.4029,0.8024,64,LeeSin
5,9,10,18595,30449,11006,23,20,1943,1,17,0.1595,0.2612,0.6107,163,Taliyah
14,6,9,34066,40305,19188,26,21,1999,1,5,0.2840,0.3360,0.8452,56,Nocturne
7,5,4,15729,38189,23508,27,33,1763,1,3,0.1487,0.3610,0.4119,234,Viego
5,3,11,13333,33335,23414,44,28,1836,1,32,0.1210,0.3026,0.4000,20,Nunu
1,2,4,6772,15457,9136,2,26,1210,1,7,0.0933,0.2129,0.4381,35,Shaco
11,11,15,28688,46897,37583,29,31,2235,1,12,0.2139,0.3497,0.6117,233,Briar
1,2,3,3198,13363,5617,5,11,1170,1,21,0.0456,0.1904,0.2393,78,Poppy
8,3,8,13823,28735,16796,46,37,1812,1,7,0.1271,0.2643,0.4811,35,Shaco
8,3,9,14734,34166,25500,19,19,1514,1,23,0.1622,0.3761,0.4312,19,Warwick
11,8,5,33078,40951,18906,45,29,2112,1,4,0.2610,0.3232,0.8077,11,MasterYi
10,3,4,14522,24470,14218,13,29,1678,1,7,0.1442,0.2430,0.5935,35,Shaco
20,12,16,51584,79622,34797,35,61,2840,1,1,0.3027,0.4673,0.6479,64,LeeSin
3,8,15,16671,47129,21416,8,25,1987,1,1,0.1398,0.3953,0.3537,64,LeeSin
10,3,8,16722,36113,26519,5,31,1731,1,6,0.1610,0.3477,0.4630,76,Nidalee
11,7,5,14983,26275,14487,20,22,1452,1,6,0.1720,0.3016,0.5702,76,Nidalee
3,6,13,11113,44582,22860,21,37,2047,1,1,0.0905,0.3630,0.2493,64,LeeSin
11,4,3,26087,26138,12546,35,27,1611,1,2,0.2699,0.2704,0.9980,104,Graves
3,6,21,16897,36452,22414,25,24,1685,1,32,0.1671,0.3606,0.4635,20,Nunu
8,6,1,13601,52807,28368,9,17,2150,1,1,0.1054,0.4094,0.2576,64,LeeSin
3,4,6,9612,27005,16622,18,26,1387,1,1,0.1155,0.3245,0.3559,64,LeeSin
3,2,3,4045,10951,6718,0,7,634,1,57,0.1063,0.2879,0.3694,122,Darius
3,3,6,4748,13005,5168,2,14,999,1,1,0.0792,0.2170,0.3651,64,LeeSin
4,5,12,22538,49068,64406,39,33,2401,1,18,0.1564,0.3406,0.4593,154,Zac
5,1,2,5840,8759,6360,14,11,703,1,1,0.1385,0.2077,0.6667,64,LeeSin
6,0,14,12794,19766,12608,24,18,1566,1,13,0.1362,0.2104,0.6473,59,JarvanIV
0,4,16,11014,28131,12163,8,32,1857,1,21,0.0989,0.2525,0.3915,78,Poppy
13,5,8,29681,50124,27866,26,20,1887,1,1,0.2622,0.4427,0.5922,64,LeeSin
3,1,6,5790,23333,31223,10,11,1169,1,18,0.0825,0.3327,0.2481,154,Zac
4,4,7,13830,40307,30079,19,32,1744,1,23,0.1322,0.3852,0.3431,19,Warwick
7,3,15,24102,31633,23824,21,31,1936,1,6,0.2075,0.2723,0.7619,76,Nidalee
3,2,2,3665,12656,8011,6,9,821,1,40,0.0744,0.2569,0.2896,77,Udyr
0,0,0,0,60,51,0,0,108,1,7,0.0000,0.0093,0.0000,35,Shaco
9,4,6,13220,26325,15936,28,14,1342,1,19,0.1642,0.3269,0.5022,200,Belveth
2,2,4,4423,7777,4221,1,10,667,1,29,0.1105,0.1943,0.5687,79,Gragas
6,10,12,24523,41901,17740,26,33,1958,1,16,0.2087,0.3567,0.5853,63,Brand
8,4,5,16241,32201,17984,12,14,1700,1,8,0.1592,0.3157,0.5044,245,Ekko
1,1,1,1168,7135,4849,1,3,544,1,24,0.0358,0.2186,0.1637,33,Rammus
3,4,6,6734,26593,15225,4,32,1840,1,7,0.0610,0.2409,0.2532,35,Shaco
11,8,7,30168,36512,16038,24,28,2170,1,51,0.2317,0.2804,0.8262,80,Pantheon
7,0,5,13810,27527,19421,3,14,1430,1,1,0.1610,0.3208,0.5017,64,LeeSin
13,1,8,16272,31081,20904,51,22,1435,1,22,0.1890,0.3610,0.5235,876,Lillia
2,6,17,18742,38478,14201,28,30,2142,1,21,0.1458,0.2994,0.4871,78,Poppy
13,9,11,45643,54535,25313,42,32,3080,1,2,0.2470,0.2951,0.8369,104,Graves
3,7,11,12362,34509,18600,10,17,1747,1,9,0.1179,0.3292,0.3582,121,Khazix
9,4,12,39708,29393,13901,38,48,2077,1,16,0.3186,0.2359,1.3509,63,Brand
1,0,4,1603,10034,13542,0,4,699,1,18,0.0382,0.2392,0.1598,154,Zac
21,4,5,41138,36912,42084,21,29,2153,1,12,0.3185,0.2857,1.1145,233,Briar
6,4,7,11823,19478,11301,23,18,1384,1,4,0.1424,0.2346,0.6070,11,MasterYi
12,2,9,23313,26551,18779,7,23,1887,1,4,0.2059,0.2345,0.8780,11,MasterYi
3,1,1,3772,11435,7019,3,15,962,1,1,0.0653,0.1981,0.3299,64,LeeSin
6,3,8,9559,28185,16056,33,18,1630,1,1,0.0977,0.2882,0.3392,64,LeeSin
7,7,15,30452,43109,17932,28,30,2082,1,16,0.2438,0.3451,0.7064,63,Brand
3,0,1,2015,7459,4911,3,8,699,1,1,0.0480,0.1778,0.2701,64,LeeSin
7,1,4,6731,13610,7972,7,9,1039,1,5,0.1080,0.2183,0.4946,56,Nocturne
0,0,0,0,280,126,0,0,103,1,13,0.0000,0.0453,0.0000,59,JarvanIV
6,10,14,28735,61046,31963,141,63,2260,1,80,0.2119,0.4502,0.4707,23,Tryndamere
18,8,10,38657,37992,15052,21,46,1956,1,16,0.3294,0.3237,1.0175,63,Brand
14,5,3,14987,28876,12255,29,27,1688,1,39,0.1480,0.2851,0.5190,91,Talon
1,4,10,8547,28809,15871,17,24,1316,1,22,0.1082,0.3649,0.2967,876,Lillia
8,4,11,28453,26274,11522,34,42,1703,1,16,0.2785,0.2571,1.0829,63,Brand
15,5,9,26661,35689,24111,35,19,1504,1,22,0.2954,0.3955,0.7470,876,Lillia
0,0,0,0,1836,1308,0,0,180,1,25,0.0000,0.1700,0.0000,30,Karthus
5,5,9,11014,39713,19557,27,26,2032,1,5,0.0903,0.3257,0.2773,56,Nocturne
9,5,10,15978,33949,17095,30,36,1951,1,1,0.1365,0.2900,0.4706,64,LeeSin
9,1,7,9193,26124,16733,16,33,1589,1,15,0.0964,0.2740,0.3519,28,Evelynn
12,4,14,19571,53606,26691,50,25,2519,1,1,0.1295,0.3547,0.3651,64,LeeSin
5,2,6,6030,15607,9501,11,24,1133,1,5,0.0887,0.2296,0.3864,56,Nocturne
9,7,8,15765,27223,12364,43,31,1747,1,2,0.1504,0.2597,0.5791,104,Graves
12,5,11,22913,35194,20306,41,20,1794,1,19,0.2129,0.3270,0.6510,200,Belveth
6,7,12,31681,59827,32888,15,46,2517,1,1,0.2098,0.3962,0.5295,64,LeeSin
9,1,16,24186,48697,33852,49,31,2289,1,1,0.1761,0.3546,0.4967,64,LeeSin
1,1,1,2234,16059,12542,1,9,951,1,20,0.0392,0.2814,0.1391,5,XinZhao
1,3,4,13680,27088,14212,10,30,1985,1,40,0.1149,0.2274,0.5050,77,Udyr
10,6,15,27880,35942,17806,23,20,1904,1,28,0.2440,0.3146,0.7757,60,Elise
4,3,17,18644,28676,15436,10,9,2036,1,24,0.1526,0.2347,0.6502,33,Rammus
11,3,13,18591,25966,13467,33,13,2012,1,11,0.1540,0.2151,0.7160,254,Vi
3,0,7,5309,13842,10496,9,11,1262,1,24,0.0701,0.1828,0.3835,33,Rammus
7,5,9,22175,31722,13516,34,28,2183,1,16,0.1693,0.2422,0.6990,63,Brand
6,2,20,15012,27392,17346,21,16,1859,1,24,0.1346,0.2456,0.5480,33,Rammus
3,3,20,13972,30626,17186,22,20,2220,1,34,0.1049,0.2299,0.4562,113,Sejuani
4,1,22,16855,35265,19724,22,18,1995,1,34,0.1408,0.2946,0.4780,113,Sejuani
9,8,12,46415,36890,14226,81,24,2014,1,25,0.3841,0.3053,1.2582,30,Karthus
5,14,15,23769,71809,29013,42,9,3189,1,5,0.1242,0.3753,0.3310,56,Nocturne
13,4,12,24570,43101,19891,46,57,2555,1,7,0.1603,0.2812,0.5701,35,Shaco
3,3,10,10629,25495,14906,5,23,1793,1,24,0.0988,0.2370,0.4169,33,Rammus
17,5,15,36369,59608,37824,67,19,2980,1,23,0.2034,0.3334,0.6101,19,Warwick
4,0,6,4121,18634,13362,18,11,1471,1,34,0.0467,0.2111,0.2212,113,Sejuani
2,5,17,16672,34791,14318,11,14,2063,1,24,0.1347,0.2811,0.4792,33,Rammus
11,7,12,28968,38341,13504,109,33,2249,1,47,0.2147,0.2841,0.7555,68,Rumble
10,8,11,27677,33527,11363,81,35,2054,1,48,0.2246,0.2720,0.8255,17,Teemo
2,6,8,38019,43026,21016,52,30,2228,1,25,0.2844,0.3219,0.8836,30,Karthus
5,9,8,23668,53202,24509,19,28,2132,1,8,0.1850,0.4159,0.4449,245,Ekko
1,0,2,3301,13078,9276,5,12,928,1,9,0.0593,0.2349,0.2524,121,Khazix
15,6,12,31017,34517,21940,15,30,1651,1,33,0.3131,0.3484,0.8986,203,Kindred
21,3,5,38876,29731,35133,35,21,1831,1,12,0.3539,0.2706,1.3076,233,Briar
8,4,6,24362,28282,13850,19,11,1467,1,43,0.2768,0.3213,0.8614,62,MonkeyKing
9,4,19,26333,49886,67799,56,26,2665,1,18,0.1647,0.3120,0.5279,154,Zac
8,3,12,19532,31925,21875,40,34,1765,1,32,0.1844,0.3015,0.6118,20,Nunu
5,8,7,15908,27307,10301,25,38,1977,1,11,0.1341,0.2302,0.5826,254,Vi
17,10,16,62607,37238,12063,44,48,2291,1,25,0.4555,0.2709,1.6813,30,Karthus
5,8,7,13116,30120,30142,19,32,2187,1,12,0.1000,0.2295,0.4355,233,Briar
2,11,10,13884,42858,14879,26,34,1852,1,14,0.1249,0.3857,0.3240,517,Sylas
4,0,6,5812,12618,9296,5,16,916,1,29,0.1057,0.2296,0.4606,79,Gragas
8,6,5,16449,30993,13737,9,27,1779,1,15,0.1541,0.2904,0.5307,28,Evelynn
0,0,0,0,722,464,0,0,127,1,1,0.0000,0.0948,0.0000,64,LeeSin
13,5,3,26740,30809,14031,44,15,1806,1,2,0.2468,0.2843,0.8679,104,Graves
7,3,20,26516,34328,16198,61,40,2088,1,24,0.2117,0.2740,0.7724,33,Rammus
