kills,deaths,assists,dealt,taken,heals,cs,vision,duration,win,opscore,dealt_per_minute,taken_per_minute,dealt_per_taken,champCode,id
13,2,9,11829,17920,5463,36,74,1596,1,5,0.1235,0.1871,0.6601,555,Pyke
1,4,13,19346,12151,2744,31,61,1614,1,22,0.1998,0.1255,1.5921,63,Brand
0,3,11,8386,13033,1315,36,21,1392,1,2,0.1004,0.1560,0.6434,53,Blitzcrank
1,2,25,9754,2639,4133,3,63,1984,1,9,0.0819,0.0222,3.6961,350,Yuumi
6,3,9,5420,7019,295,19,21,968,1,4,0.0933,0.1209,0.7722,111,Nautilus
1,12,18,8682,21780,5010,38,67,1827,1,6,0.0792,0.1987,0.3986,497,Rakan
1,5,17,23421,19486,3546,41,107,2282,1,17,0.1711,0.1423,1.2019,143,Zyra
1,3,6,3904,9901,172,37,26,1249,1,62,0.0521,0.1321,0.3943,897,KSante
3,2,8,8225,14087,959,43,65,1609,1,2,0.0852,0.1459,0.5839,53,Blitzcrank
0,1,4,1350,2693,71,5,4,642,1,43,0.0350,0.0699,0.5013,32,Amumu
1,4,20,6132,16828,1883,27,65,1661,1,1,0.0615,0.1689,0.3644,412,Thresh
1,0,14,6567,7910,4996,35,49,1358,1,6,0.0806,0.0971,0.8302,497,Rakan
1,6,22,10976,30262,14702,58,161,2497,1,6,0.0733,0.2020,0.3627,497,Rakan
2,5,6,8700,11168,1044,48,67,1653,1,64,0.0877,0.1126,0.7790,110,Varus
1,0,11,12203,5089,736,26,21,935,1,64,0.2175,0.0907,2.3979,110,Varus
0,1,9,2296,6684,5751,15,46,1332,1,16,0.0287,0.0836,0.3435,902,Milio
3,9,23,12906,32730,13761,28,37,2001,1,13,0.1075,0.2726,0.3943,12,Alistar
0,1,10,2080,5434,1730,26,17,925,1,6,0.0375,0.0979,0.3828,497,Rakan
1,1,10,7328,1235,2447,4,27,1197,1,9,0.1020,0.0172,5.9336,350,Yuumi
5,11,21,11344,33414,4155,35,64,1920,1,19,0.0985,0.2901,0.3395,526,Rell
0,6,13,2154,10482,374,20,37,1139,1,19,0.0315,0.1534,0.2055,526,Rell
0,2,18,4468,8728,6890,10,63,1515,1,16,0.0492,0.0960,0.5119,902,Milio
1,3,8,4027,5695,0,21,25,941,1,1,0.0713,0.1009,0.7071,412,Thresh
2,10,24,14339,34690,7711,43,90,2375,1,1,0.1006,0.2434,0.4133,412,Thresh
2,3,23,5799,14635,9698,14,91,1805,1,29,0.0535,0.1351,0.3962,40,Janna
5,4,7,9023,8280,695,21,44,1172,1,18,0.1283,0.1177,1.0897,22,Ashe
0,4,5,2650,9099,390,30,21,1090,1,62,0.0405,0.1391,0.2912,897,KSante
9,11,11,27795,25537,1601,36,33,1953,1,27,0.2372,0.2179,1.0884,80,Pantheon
3,7,4,7247,11900,2020,9,16,985,1,20,0.1226,0.2014,0.6090,50,Swain
5,13,9,11920,26004,1087,44,57,1687,1,57,0.1178,0.2569,0.4584,3,Galio
3,4,14,7353,25371,5627,36,55,1993,1,4,0.0615,0.2122,0.2898,111,Nautilus
2,1,17,8841,20508,7194,26,43,1661,1,2,0.0887,0.2058,0.4311,53,Blitzcrank
0,2,13,5037,11355,7417,20,82,1750,1,16,0.0480,0.1081,0.4436,902,Milio
4,9,16,10267,28784,2785,52,88,2029,1,11,0.0843,0.2364,0.3567,89,Leona
0,4,20,7924,15883,2445,30,62,1623,1,1,0.0814,0.1631,0.4989,412,Thresh
8,6,21,25192,19737,5522,84,63,1710,1,70,0.2455,0.1924,1.2764,103,Ahri
0,0,0,0,71,0,0,0,109,1,16,0.0000,0.0109,0.0000,902,Milio
2,0,7,4262,6246,468,26,25,943,1,4,0.0753,0.1104,0.6824,111,Nautilus
1,4,26,6437,19447,12288,11,77,1907,1,16,0.0563,0.1700,0.3310,902,Milio
1,1,14,4203,5685,3179,9,42,1145,1,16,0.0612,0.0828,0.7393,902,Milio
5,4,21,33927,15552,4597,57,64,1987,1,8,0.2846,0.1304,2.1815,101,Xerath
0,4,25,8545,21422,12712,56,79,1844,1,6,0.0772,0.1936,0.3989,497,Rakan
4,2,16,6255,15346,3649,36,92,1899,1,11,0.0549,0.1347,0.4076,89,Leona
0,4,12,3023,9165,4872,17,58,1586,1,16,0.0318,0.0963,0.3298,902,Milio
3,5,14,13946,13365,1806,22,50,1520,1,10,0.1529,0.1465,1.0435,43,Karma
1,6,13,5560,12343,3703,31,61,1721,1,16,0.0538,0.1195,0.4505,902,Milio
0,2,6,6466,7332,449,19,38,1156,1,10,0.0932,0.1057,0.8819,43,Karma
1,1,8,5436,11415,6261,32,47,1411,1,6,0.0642,0.1348,0.4762,497,Rakan
1,0,14,4243,9273,7072,28,46,1536,1,16,0.0460,0.1006,0.4576,902,Milio
0,1,7,2532,8714,5871,14,42,1303,1,16,0.0324,0.1115,0.2906,902,Milio
1,4,17,11812,10204,484,38,59,1412,1,18,0.1394,0.1204,1.1576,22,Ashe
1,1,16,5648,4677,5059,6,45,1330,1,16,0.0708,0.0586,1.2076,902,Milio
2,4,16,9890,16357,2905,30,64,1757,1,10,0.0938,0.1552,0.6046,43,Karma
3,8,24,7428,32547,6252,33,52,2107,1,19,0.0588,0.2575,0.2282,526,Rell
5,3,17,17271,18359,18586,9,68,1868,1,37,0.1541,0.1638,0.9407,37,Sona
1,3,17,5182,10299,6841,12,60,1743,1,16,0.0496,0.0985,0.5032,902,Milio
6,4,11,15556,16455,3461,50,85,2097,1,59,0.1236,0.1308,0.9454,202,Jhin
1,5,22,12438,13272,1857,18,79,1866,1,10,0.1111,0.1185,0.9372,43,Karma
6,4,12,23480,12989,1897,32,62,1715,1,67,0.2282,0.1262,1.8077,145,Kaisa
0,3,9,4956,11922,1993,39,33,1258,1,1,0.0657,0.1579,0.4157,412,Thresh
2,6,18,13815,10197,111,30,55,1371,1,18,0.1679,0.1240,1.3548,22,Ashe
1,1,7,3339,5772,3369,12,20,1016,1,29,0.0548,0.0947,0.5785,40,Janna
8,5,20,34560,25310,4370,58,98,2570,1,21,0.2241,0.1641,1.3655,518,Neeko
7,9,20,29230,68323,37437,60,68,2657,1,80,0.1834,0.4286,0.4278,48,Trundle
4,1,7,4495,6718,230,33,23,1118,1,1,0.0670,0.1001,0.6691,412,Thresh
3,13,24,10349,37226,1867,29,60,2390,1,4,0.0722,0.2596,0.2780,111,Nautilus
2,4,7,6175,8675,496,33,33,1184,1,1,0.0869,0.1221,0.7118,412,Thresh
9,9,11,16050,21344,4232,63,61,1777,1,70,0.1505,0.2002,0.7520,103,Ahri
5,6,7,19437,15678,2592,48,82,1951,1,17,0.1660,0.1339,1.2398,143,Zyra
1,4,13,5490,10798,2992,33,46,1436,1,6,0.0637,0.1253,0.5084,497,Rakan
2,7,9,14922,16336,1404,37,132,2004,1,18,0.1241,0.1359,0.9134,22,Ashe
9,3,11,14501,11835,2437,36,52,1520,1,59,0.1590,0.1298,1.2253,202,Jhin
4,0,8,11783,4750,22,20,40,1143,1,8,0.1718,0.0693,2.4806,101,Xerath
0,5,18,7486,20742,8034,40,102,1789,1,6,0.0697,0.1932,0.3609,497,Rakan
1,0,4,2456,4584,381,30,20,915,1,2,0.0447,0.0835,0.5358,53,Blitzcrank
4,7,25,9577,18433,6800,35,61,1562,1,6,0.1022,0.1967,0.5196,497,Rakan
2,6,20,14306,24988,9736,31,64,1889,1,6,0.1262,0.2205,0.5725,497,Rakan
0,2,12,15476,13742,3268,31,83,1956,1,10,0.1319,0.1171,1.1262,43,Karma
6,0,22,10975,17410,10737,32,64,1483,1,6,0.1233,0.1957,0.6304,497,Rakan
7,1,23,21130,24113,5256,55,48,1526,1,77,0.2308,0.2634,0.8763,516,Ornn
4,7,24,14344,27704,5208,46,77,1989,1,1,0.1202,0.2321,0.5178,412,Thresh
2,7,22,15600,19905,4408,13,77,1749,1,10,0.1487,0.1897,0.7837,43,Karma
0,4,22,7718,17772,8107,34,62,1682,1,6,0.0765,0.1761,0.4343,497,Rakan
1,3,17,3485,8366,1882,28,50,1214,1,6,0.0478,0.1149,0.4166,497,Rakan
4,7,5,3524,16010,3057,24,23,1443,1,5,0.0407,0.1849,0.2201,555,Pyke
2,7,14,17228,27669,6653,52,90,1977,1,20,0.1452,0.2333,0.6226,50,Swain
0,5,23,10923,19228,5960,19,85,1838,1,10,0.0990,0.1744,0.5681,43,Karma
1,4,11,5915,17578,2936,27,63,1627,1,11,0.0606,0.1801,0.3365,89,Leona
2,8,10,18934,19830,1318,30,70,1936,1,3,0.1630,0.1707,0.9548,99,Lux
1,5,14,4544,21638,1302,31,57,1978,1,1,0.0383,0.1823,0.2100,412,Thresh
1,10,22,7551,24330,2564,38,68,1762,1,2,0.0714,0.2301,0.3104,53,Blitzcrank
0,9,17,10500,41017,4020,34,64,2490,1,2,0.0703,0.2745,0.2560,53,Blitzcrank
8,8,18,18832,24363,4808,21,69,1555,1,36,0.2018,0.2611,0.7730,517,Sylas
1,8,20,9603,28753,3170,30,72,2651,1,2,0.0604,0.1808,0.3340,53,Blitzcrank
1,0,9,4493,14,1634,3,17,1100,1,9,0.0681,0.0002,320.9286,350,Yuumi
0,8,19,13107,22379,756,18,72,1960,1,31,0.1115,0.1903,0.5857,888,Renata
8,0,13,19528,10917,2514,45,39,1506,1,41,0.2161,0.1208,1.7888,54,Malphite
1,5,2,5474,10729,2637,51,30,1255,1,66,0.0727,0.1425,0.5102,79,Gragas
2,7,16,12328,17158,2938,25,61,1650,1,70,0.1245,0.1733,0.7185,103,Ahri
5,3,12,13747,12711,1262,22,42,1376,1,10,0.1665,0.1540,1.0815,43,Karma
2,6,9,11460,19719,2846,47,21,1123,1,56,0.1701,0.2927,0.5812,14,Sion
5,4,13,18303,18775,2697,72,63,1743,1,2,0.1750,0.1795,0.9749,53,Blitzcrank
9,3,6,27863,15649,12284,40,57,1480,1,7,0.3138,0.1762,1.7805,235,Senna
8,14,15,42295,38520,3567,59,127,2675,1,38,0.2635,0.2400,1.0980,21,MissFortune
4,0,11,10952,1344,2440,4,21,1173,1,9,0.1556,0.0191,8.1488,350,Yuumi
3,9,16,11905,25475,1399,29,50,1847,1,2,0.1074,0.2299,0.4673,53,Blitzcrank
0,4,23,9112,26061,10231,41,113,2162,1,6,0.0702,0.2009,0.3496,497,Rakan
4,5,20,12435,19925,2795,22,89,2133,1,31,0.0972,0.1557,0.6241,888,Renata
4,7,22,13300,22811,6424,17,63,1900,1,32,0.1167,0.2001,0.5831,147,Seraphine
1,2,8,5028,6585,887,27,25,923,1,2,0.0908,0.1189,0.7636,53,Blitzcrank
0,5,11,5476,13961,1218,22,31,1474,1,4,0.0619,0.1579,0.3922,111,Nautilus
9,12,19,43212,26783,1828,44,88,2179,1,64,0.3305,0.2049,1.6134,110,Varus
1,1,24,5481,5894,6560,11,51,1674,1,16,0.0546,0.0587,0.9299,902,Milio
0,12,29,10161,25843,0,22,48,1958,1,1,0.0865,0.2200,0.3932,412,Thresh
6,9,19,30667,29937,5892,80,102,2405,1,64,0.2125,0.2075,1.0244,110,Varus
11,8,11,27191,19381,2215,44,58,1662,1,64,0.2727,0.1944,1.4030,110,Varus
6,3,9,15172,14901,5539,28,22,1226,1,48,0.2063,0.2026,1.0182,9,Fiddlesticks
1,2,16,3623,6229,1980,9,1,1020,1,32,0.0592,0.1018,0.5816,147,Seraphine
2,2,16,13333,26341,10143,70,124,2479,1,15,0.0896,0.1771,0.5062,57,Maokai
6,8,8,15145,27025,6005,35,73,1666,1,81,0.1515,0.2704,0.5604,5,XinZhao
10,7,13,26002,15172,1650,64,75,1675,1,8,0.2587,0.1510,1.7138,101,Xerath
1,5,18,4075,7266,3858,5,0,1632,1,9,0.0416,0.0742,0.5608,350,Yuumi
1,6,10,4476,15725,5441,19,59,1405,1,6,0.0531,0.1865,0.2846,497,Rakan
3,4,18,17955,22034,6342,245,19,2044,1,107,0.1464,0.1797,0.8149,15,Sivir
3,1,17,9305,10127,330,26,72,1673,1,12,0.0927,0.1009,0.9188,117,Lulu
1,10,21,9996,32958,5667,19,71,1957,1,30,0.0851,0.2807,0.3033,201,Braum
2,8,24,27489,29989,7485,61,127,2251,1,14,0.2035,0.2220,0.9166,25,Morgana
9,3,18,25254,17078,2854,56,101,1994,1,17,0.2111,0.1427,1.4787,143,Zyra
0,0,14,4469,4002,579,13,21,941,1,29,0.0792,0.0709,1.1167,40,Janna
17,10,15,44734,29765,2504,100,84,2216,1,67,0.3364,0.2239,1.5029,145,Kaisa
1,7,10,2947,18204,3635,45,109,2109,1,6,0.0233,0.1439,0.1619,497,Rakan
2,4,21,5822,11343,942,16,22,1060,1,1,0.0915,0.1783,0.5133,412,Thresh
2,3,10,8372,7425,5904,29,49,1788,1,9,0.0780,0.0692,1.1275,350,Yuumi
4,1,9,6280,17235,3651,33,94,1758,1,2,0.0595,0.1634,0.3644,53,Blitzcrank
0,2,10,4784,8838,2174,20,62,1533,1,12,0.0520,0.0961,0.5413,117,Lulu
7,8,8,16630,29567,3797,56,128,2334,1,40,0.1188,0.2111,0.5625,7,Leblanc
6,9,13,24808,26148,3787,30,85,1894,1,17,0.2183,0.2301,0.9488,143,Zyra
2,0,3,3346,1192,366,10,4,522,1,28,0.1068,0.0381,2.8070,910,Hwei
7,9,6,24224,28498,3225,89,107,2750,1,3,0.1468,0.1727,0.8500,99,Lux
3,1,16,14134,21583,16152,31,60,1407,1,39,0.1674,0.2557,0.6549,154,Zac
0,3,14,6328,10519,340,13,29,934,1,1,0.1129,0.1877,0.6016,412,Thresh
0,5,25,5498,19186,14791,32,92,2025,1,16,0.0453,0.1579,0.2866,902,Milio
4,10,21,30240,28603,946,66,84,2260,1,8,0.2230,0.2109,1.0572,101,Xerath
2,5,13,5564,9566,1868,23,54,1290,1,29,0.0719,0.1236,0.5816,40,Janna
0,1,12,4667,10633,2306,25,69,1375,1,11,0.0566,0.1289,0.4389,89,Leona
3,6,26,26216,26859,5322,23,79,1960,1,14,0.2229,0.2284,0.9761,25,Morgana
2,6,19,8261,17601,1997,20,54,1509,1,1,0.0912,0.1944,0.4693,412,Thresh
6,13,12,37086,45752,5966,36,103,2849,1,40,0.2170,0.2676,0.8106,7,Leblanc
3,6,13,17012,16350,568,54,104,1918,1,18,0.1478,0.1421,1.0405,22,Ashe
6,5,8,9853,10963,503,17,38,1092,1,21,0.1504,0.1673,0.8988,518,Neeko
11,9,18,23119,25072,2069,33,44,1634,1,42,0.2358,0.2557,0.9221,164,Camille
1,7,17,7698,22629,34667,32,99,2566,1,24,0.0500,0.1470,0.3402,16,Soraka
3,3,11,5027,9466,725,17,55,1387,1,12,0.0604,0.1137,0.5311,117,Lulu
0,7,20,11900,18651,1373,59,86,1985,1,18,0.0999,0.1566,0.6380,22,Ashe
3,2,7,4686,6377,422,23,33,952,1,11,0.0820,0.1116,0.7348,89,Leona
2,13,19,36348,34085,4822,65,90,2246,1,17,0.2697,0.2529,1.0664,143,Zyra
1,1,27,11472,8639,8498,15,66,1862,1,9,0.1027,0.0773,1.3279,350,Yuumi
1,6,23,14356,23471,1361,26,86,1737,1,2,0.1377,0.2252,0.6116,53,Blitzcrank
1,3,14,8875,11024,2356,18,62,1416,1,12,0.1045,0.1298,0.8051,117,Lulu
1,2,2,5368,5064,43,24,18,982,1,3,0.0911,0.0859,1.0600,99,Lux
3,9,18,17777,14655,222,25,70,1601,1,3,0.1851,0.1526,1.2130,99,Lux
0,1,32,9119,6121,11167,17,90,2126,1,9,0.0715,0.0480,1.4898,350,Yuumi
3,4,35,15044,11418,16242,9,64,2058,1,9,0.1218,0.0925,1.3176,350,Yuumi
1,1,16,9653,10522,2755,31,47,1416,1,35,0.1136,0.1238,0.9174,74,Heimerdinger
5,2,5,6686,7891,956,5,5,933,1,42,0.1194,0.1410,0.8473,164,Camille
3,4,20,11324,22002,4869,33,71,1604,1,15,0.1177,0.2286,0.5147,57,Maokai
1,6,16,8154,20631,3864,23,75,1690,1,11,0.0804,0.2035,0.3952,89,Leona
8,3,5,8005,12265,2802,26,79,1240,1,5,0.1076,0.1649,0.6527,555,Pyke
0,3,12,2791,8968,15114,26,62,1677,1,24,0.0277,0.0891,0.3112,16,Soraka
1,5,17,8259,17688,3908,37,62,1421,1,15,0.0969,0.2075,0.4669,57,Maokai
6,0,14,10897,12392,4538,36,114,1479,1,5,0.1228,0.1396,0.8794,555,Pyke
3,11,12,22467,30014,1728,56,104,2358,1,21,0.1588,0.2121,0.7486,518,Neeko
0,9,16,11391,32541,6370,29,107,2235,1,4,0.0849,0.2427,0.3501,111,Nautilus
1,1,14,3761,3865,3152,6,15,970,1,9,0.0646,0.0664,0.9731,350,Yuumi
0,0,0,187,302,80,1,0,111,1,3,0.0281,0.0453,0.6192,99,Lux
5,10,17,8521,27557,2958,44,112,1964,1,1,0.0723,0.2339,0.3092,412,Thresh
2,1,26,7676,13391,1192,29,63,1511,1,19,0.0847,0.1477,0.5732,526,Rell
10,6,13,14444,19180,3908,41,141,1981,1,5,0.1215,0.1614,0.7531,555,Pyke
1,3,19,11864,10347,5916,30,24,1322,1,7,0.1496,0.1304,1.1466,235,Senna
1,4,12,6115,12277,644,25,67,1534,1,1,0.0664,0.1334,0.4981,412,Thresh
12,6,14,37246,14785,1359,42,67,1779,1,8,0.3489,0.1385,2.5192,101,Xerath
0,1,8,5996,11520,5091,39,55,1406,1,6,0.0711,0.1366,0.5205,497,Rakan
0,10,35,13070,38433,12012,41,140,2494,1,6,0.0873,0.2568,0.3401,497,Rakan
6,4,22,13273,22794,6570,21,69,1723,1,1,0.1284,0.2205,0.5823,412,Thresh
3,4,2,5480,9313,734,21,35,979,1,25,0.0933,0.1585,0.5884,35,Shaco
1,1,10,4128,8904,1100,20,38,1132,1,1,0.0608,0.1311,0.4636,412,Thresh
9,7,9,19004,23342,3882,37,85,1696,1,27,0.1868,0.2294,0.8142,80,Pantheon
0,5,23,8924,25714,6216,34,59,1939,1,1,0.0767,0.2210,0.3470,412,Thresh
2,1,9,4865,7069,174,14,33,919,1,2,0.0882,0.1282,0.6882,53,Blitzcrank
2,3,22,9045,16522,3236,37,95,1930,1,1,0.0781,0.1427,0.5475,412,Thresh
2,4,15,7294,11811,4047,34,70,1649,1,6,0.0737,0.1194,0.6176,497,Rakan
3,0,27,9171,16446,3405,20,70,1578,1,19,0.0969,0.1737,0.5576,526,Rell
4,0,5,5058,6163,971,22,20,957,1,42,0.0881,0.1073,0.8207,164,Camille
2,2,8,9820,12016,2442,12,68,1575,1,42,0.1039,0.1272,0.8172,164,Camille
12,5,12,19625,16318,1046,38,85,1693,1,3,0.1932,0.1606,1.2027,99,Lux
7,11,12,25516,31240,5758,53,102,2380,1,61,0.1787,0.2188,0.8168,29,Twitch
2,5,21,26836,22472,4488,51,158,2307,1,18,0.1939,0.1623,1.1942,22,Ashe
5,6,36,20995,35401,6488,26,121,2460,1,2,0.1422,0.2398,0.5931,53,Blitzcrank
3,7,30,18539,28737,2712,41,61,2087,1,1,0.1481,0.2295,0.6451,412,Thresh
15,14,8,28894,36373,5637,45,74,2430,1,5,0.1982,0.2495,0.7944,555,Pyke
9,7,13,28160,31802,7828,38,82,2182,1,14,0.2151,0.2429,0.8855,25,Morgana
1,1,15,11385,21406,4360,52,77,1920,1,4,0.0988,0.1858,0.5319,111,Nautilus
0,9,28,12814,42442,5674,33,77,2397,1,30,0.0891,0.2951,0.3019,201,Braum
3,8,12,13631,17724,961,20,62,1480,1,10,0.1535,0.1996,0.7691,43,Karma
5,16,16,14264,36325,6404,39,91,2132,1,5,0.1115,0.2840,0.3927,555,Pyke
0,0,9,7667,5549,856,27,43,1268,1,10,0.1008,0.0729,1.3817,43,Karma
1,6,21,10217,26328,2345,38,83,1719,1,2,0.0991,0.2553,0.3881,53,Blitzcrank
0,8,19,5966,16465,593,23,68,1613,1,1,0.0616,0.1701,0.3623,412,Thresh
1,1,6,5500,6911,869,25,61,1227,1,18,0.0747,0.0939,0.7958,22,Ashe
1,6,16,23865,25745,3185,35,115,2270,1,10,0.1752,0.1890,0.9270,43,Karma
4,10,20,26463,25740,1815,34,84,1982,1,10,0.2225,0.2164,1.0281,43,Karma
3,7,20,7520,16667,981,16,77,1618,1,1,0.0775,0.1717,0.4512,412,Thresh
7,3,7,18977,14185,848,80,74,1930,1,65,0.1639,0.1225,1.3378,134,Syndra
1,9,11,18540,33553,5040,25,68,1817,1,45,0.1701,0.3078,0.5526,223,TahmKench
1,4,13,7976,19721,2327,34,71,1607,1,11,0.0827,0.2045,0.4044,89,Leona
0,6,12,13347,17615,1163,26,73,1803,1,3,0.1234,0.1628,0.7577,99,Lux
2,1,14,10742,11130,1592,37,55,1575,1,31,0.1137,0.1178,0.9651,888,Renata
0,4,13,4574,10666,13839,19,58,1592,1,24,0.0479,0.1117,0.4288,16,Soraka
0,3,15,5777,7422,131,27,30,927,1,12,0.1039,0.1334,0.7784,117,Lulu
4,7,24,53203,31275,4412,37,101,2457,1,17,0.3609,0.2121,1.7011,143,Zyra
5,8,15,10342,22606,4589,23,111,1736,1,5,0.0993,0.2170,0.4575,555,Pyke
4,4,7,10748,10750,326,16,14,1105,1,21,0.1621,0.1621,0.9998,518,Neeko
4,4,10,7385,15977,227,22,58,1567,1,4,0.0785,0.1699,0.4622,111,Nautilus
0,3,30,6646,17023,12072,33,96,2131,1,16,0.0520,0.1331,0.3904,902,Milio
2,5,34,10017,22869,7884,35,51,1841,1,33,0.0907,0.2070,0.4380,26,Zilean
4,6,14,17711,15976,1372,53,77,1622,1,18,0.1820,0.1642,1.1086,22,Ashe
6,5,16,23286,29751,15339,41,116,1955,1,7,0.1985,0.2536,0.7827,235,Senna
11,6,9,14392,22966,4535,51,212,2344,1,5,0.1023,0.1633,0.6267,555,Pyke
5,3,16,16010,25893,12516,49,51,1512,1,20,0.1765,0.2854,0.6183,50,Swain
1,9,30,12191,32172,1104,16,89,1996,1,2,0.1018,0.2686,0.3789,53,Blitzcrank
10,10,9,25874,20120,694,36,61,1632,1,44,0.2642,0.2055,1.2860,45,Veigar
3,2,14,6212,14260,10070,13,47,1499,1,13,0.0691,0.1586,0.4356,12,Alistar
2,0,7,3105,5286,1231,15,29,962,1,4,0.0538,0.0916,0.5874,111,Nautilus
4,4,21,27372,21977,3989,34,94,2007,1,3,0.2273,0.1825,1.2455,99,Lux
0,5,13,5000,9321,3016,16,49,1314,1,23,0.0634,0.1182,0.5364,267,Nami
1,3,6,2870,6041,1634,17,22,965,1,16,0.0496,0.1043,0.4751,902,Milio
1,0,14,12114,3611,59,28,35,1155,1,17,0.1748,0.0521,3.3547,143,Zyra
0,8,31,12241,29255,3501,36,105,2781,1,1,0.0734,0.1753,0.4184,412,Thresh
5,9,19,16483,30114,9200,27,103,2130,1,29,0.1290,0.2356,0.5474,40,Janna
2,4,20,9831,21045,3879,25,83,1587,1,1,0.1032,0.2210,0.4671,412,Thresh
1,5,8,10363,11345,4692,22,21,989,1,7,0.1746,0.1912,0.9134,235,Senna
5,2,2,7863,8056,1596,23,17,979,1,33,0.1339,0.1371,0.9760,26,Zilean
1,3,8,1773,9151,3167,24,32,1172,1,13,0.0252,0.1301,0.1937,12,Alistar
4,14,5,11878,24422,1917,91,9,1370,1,59,0.1445,0.2971,0.4864,202,Jhin
3,6,15,16857,41412,16259,20,66,1780,1,45,0.1578,0.3878,0.4071,223,TahmKench
3,7,12,7367,21484,1352,19,54,1689,1,4,0.0727,0.2120,0.3429,111,Nautilus
2,6,21,17846,24007,4007,54,109,2053,1,10,0.1449,0.1949,0.7434,43,Karma
3,4,19,9720,16647,2493,28,43,1469,1,11,0.1103,0.1889,0.5839,89,Leona
2,0,19,12097,8204,2669,24,46,1165,1,29,0.1731,0.1174,1.4745,40,Janna
2,1,11,4010,6440,750,21,29,964,1,1,0.0693,0.1113,0.6227,412,Thresh
2,8,23,13476,35019,7595,41,75,1927,1,15,0.1166,0.3029,0.3848,57,Maokai
1,0,5,4656,4906,5667,26,14,952,1,7,0.0815,0.0859,0.9490,235,Senna
2,5,14,22665,23082,2844,64,165,2706,1,18,0.1396,0.1422,0.9819,22,Ashe
2,3,6,6565,14790,994,28,43,1514,1,30,0.0723,0.1628,0.4439,201,Braum
6,1,26,26427,15904,3582,70,94,2093,1,3,0.2104,0.1266,1.6617,99,Lux
0,2,16,5526,9078,7605,33,83,1588,1,16,0.0580,0.0953,0.6087,902,Milio
0,2,8,3165,4226,196,13,29,966,1,1,0.0546,0.0729,0.7489,412,Thresh
0,7,19,9664,16271,10825,13,90,2192,1,9,0.0735,0.1237,0.5939,350,Yuumi
1,10,23,13804,37234,8473,26,97,2298,1,15,0.1001,0.2700,0.3707,57,Maokai
0,14,19,23326,31113,1528,48,101,2317,1,17,0.1678,0.2238,0.7497,143,Zyra
4,6,20,7008,18394,493,34,82,1794,1,4,0.0651,0.1709,0.3810,111,Nautilus
4,2,12,8447,13935,1048,30,77,1579,1,4,0.0892,0.1471,0.6062,111,Nautilus
2,6,21,19014,25070,7433,63,84,2359,1,18,0.1343,0.1771,0.7584,22,Ashe
4,4,2,8087,10339,2338,45,43,1357,1,64,0.0993,0.1270,0.7822,110,Varus
7,5,13,14061,14809,1831,34,84,1475,1,5,0.1589,0.1673,0.9495,555,Pyke
1,1,22,8493,14082,2859,28,54,1474,1,1,0.0960,0.1592,0.6031,412,Thresh
6,7,10,24149,27871,8160,212,21,1895,1,72,0.2124,0.2451,0.8665,901,Smolder
2,4,7,12886,29225,22135,74,88,1860,1,39,0.1155,0.2619,0.4409,154,Zac
7,7,17,25060,18196,1040,26,52,1755,1,25,0.2380,0.1728,1.3772,35,Shaco
2,3,18,8648,17338,4025,25,57,1598,1,1,0.0902,0.1808,0.4988,412,Thresh
1,3,22,11708,21127,1855,34,76,1942,1,2,0.1005,0.1813,0.5542,53,Blitzcrank
10,6,11,32087,23890,3865,56,87,2308,1,3,0.2317,0.1725,1.3431,99,Lux
4,3,18,14097,12712,771,68,80,1635,1,10,0.1437,0.1296,1.1090,43,Karma
1,3,7,3114,5835,0,26,30,927,1,4,0.0560,0.1049,0.5337,111,Nautilus
0,7,11,7391,27231,3862,19,54,1932,1,2,0.0638,0.2349,0.2714,53,Blitzcrank
14,10,13,34928,30352,7448,210,10,1972,1,72,0.2952,0.2565,1.1508,901,Smolder
8,4,15,17884,15853,50,33,45,1554,1,21,0.1918,0.1700,1.1281,518,Neeko
5,6,25,22569,27652,2024,37,69,2108,1,4,0.1784,0.2186,0.8162,111,Nautilus
4,6,7,18991,19559,2431,36,105,2006,1,8,0.1578,0.1625,0.9710,101,Xerath
2,1,4,10914,12558,6043,30,29,1198,1,20,0.1518,0.1747,0.8691,50,Swain
5,5,14,14043,18667,3531,24,85,1653,1,5,0.1416,0.1882,0.7523,555,Pyke
3,2,4,4255,7877,2127,31,42,1109,1,15,0.0639,0.1184,0.5402,57,Maokai
2,1,16,6307,14484,6300,26,82,1880,1,6,0.0559,0.1284,0.4354,497,Rakan
4,4,11,26872,17720,2257,51,97,2266,1,17,0.1976,0.1303,1.5165,143,Zyra
2,1,13,5750,9100,1784,23,31,1125,1,11,0.0852,0.1348,0.6319,89,Leona
0,2,10,5598,7567,6320,8,19,918,1,24,0.1016,0.1374,0.7398,16,Soraka
1,3,17,8391,23918,18434,25,47,1352,1,39,0.1034,0.2948,0.3508,154,Zac
0,11,15,3642,27802,40286,27,88,2192,1,24,0.0277,0.2114,0.1310,16,Soraka
10,5,6,10664,15505,3730,52,132,1787,1,5,0.0995,0.1446,0.6878,555,Pyke
0,5,20,9890,17747,4944,9,65,1490,1,26,0.1106,0.1985,0.5573,432,Bard
5,5,23,12221,8929,7545,5,46,1959,1,9,0.1040,0.0760,1.3687,350,Yuumi
10,7,16,31537,26215,12824,41,86,1865,1,7,0.2818,0.2343,1.2030,235,Senna
